Date;ITSA4.SA;ALOS3.SA;CSAN3.SA;USIM5.SA;BBAS3.SA;B3SA3.SA;UGPA3.SA;BEEF3.SA;BPAC11.SA;BRKM5.SA;CMIG4.SA;KLBN11.SA;ITUB4.SA;VBBR3.SA;BBDC4.SA;LREN3.SA;AXIA3.SA;MGLU3.SA;WEGE3.SA;COGN3.SA;SLCE3.SA;Retorno_IBOV_Simples
2023-08-03;-0,001015336;-0,006065398;0,001504423;-0,002812894;0,001682048;0,006770351;-0,001573941;0,029296772;0,005420019;-0,006512;-0,012668424;0,023358284;-0,007687453;-0,00116031;-0,007198604;-0,023684014;-0,051535661;-0,051050987;0,009992464;-0,02040807;0,006094642;-0,002258831
2023-08-04;-0,008130155;-0,016273377;-0,013019568;0;-0,00524672;-0,010759828;0,001050948;0,015180328;-0,013177498;-0,03113479;-0,023255601;0,012489053;-0,018309624;-0,006387849;-0,066465173;0,057681801;-0,000823293;-0,03164559;0,010388237;-0,00892872;0,00740415;-0,008939678
2023-08-07;0;-0,006203551;-0,00913237;-0,002820899;-0,00168789;-0,005438573;0,011023599;-0,007476572;0,014177107;-0,013953485;-0,013136394;0,002741509;-0,007891109;0,002922267;-0,007119535;-0,031600475;-0,004119737;-0,016339844;0,001958296;-0,003003026;-0,015367512;-0,001071058
2023-08-08;-0,009221205;0,009155343;-0,006656395;-0,002828878;-0,006973768;-0,009569297;0,00155771;-0,00094173;-0,00030312;0,022727302;-0,000831892;-0,016288141;-0,002168765;0,005244609;0,004563035;0,007894798;0,019580923;-0,006644522;-0,006596696;0,030120455;-0,016738223;-0,002429218
2023-08-09;-0,016545875;0,003299004;-0,005154701;-0,007092224;-0,00553317;-0,013112524;-0,00622081;0,013195035;-0,002424276;-0,019287253;0,010824434;-0,017429088;-0,003623318;-0,022028987;-0,005191255;-0,044386492;0,004327751;-0,006689042;0,002951424;-0,046783487;-0,000920295;-0,005718364
2023-08-10;0,001051264;-0,005754202;0,002590756;0,001428619;0,005136078;-0,002098031;-0,03495055;0,028837411;-0,002126156;0,06840532;0,003294826;-0,000443465;0,003272371;-0,023117815;0,008480088;0,022950919;0,003501343;-0,040404069;-0,013241616;0,012270115;-0,012203543;-0,000498273
2023-08-11;0,008403438;0,017362513;-0,01602069;-0,008559274;0,010858108;-0,004905281;0,005945928;-0,022603989;-0,017351641;-0,03441379;0,017241588;0,005323937;0,001812316;0,007281553;-0,005821548;-0,011217739;-0,01100389;0,010526363;-0,010934666;-0,00606065;-0,001165512;-0,002408112
2023-08-14;-0,004166815;-0,019910521;-0,007878194;-0,005755374;-0,009899144;-0,006338048;-0,001074667;-0,030527423;0,0111526;-0,023622035;-0,002421441;0,010149839;-0,014471615;-0,01506024;-0,005204844;-0,050783561;-0,012211637;-0,013888821;-0,0123113;-0,06097554;-0,038506195;-0,010629738
2023-08-15;-0,003137891;0,002487421;-0,023822049;-0,00289431;-0,005318055;-0,006378401;0,008068787;-0,006595613;-0,026041729;0,008064539;-0,032362754;-0,012669231;-0,005506607;0,077675682;0,002616078;-0,007399023;-0,03434051;-0,024647864;0,001017349;-0,00974033;-0,031796277;-0,005470422
2023-08-16;-0,007345413;-0,030603722;-0,011930686;-0,004354138;0,008554284;-0,014978474;-0,000533606;0,019531115;-0,022019625;-0,033263196;0,000836217;0;-0,000738366;0,028944313;-0,005218741;0,002867087;-0,035561902;0,072202049;-0,044218257;0,016393194;-0,013286412;-0,004984032
2023-08-17;-0,008456812;-0,018771379;-0,018111956;0;0,009330161;-0,02751651;-0,008008476;0,015325699;-0,027018212;-0,012630619;0,003341772;-0,003982352;-0,011821289;-0,023717392;-0,010491362;-0,021726696;0,021533826;-0,050504974;-0,018612239;0;-0,005335537;-0,005277182
2023-08-18;0,005692679;0,013912889;0,006707695;-0,001457774;0,003991586;0,017125928;-0,001636823;0,005660423;0,01487599;0,014997801;0;-0,001332534;0,007850122;0,007344562;0,006626593;0,014611285;0,000577633;0,063829749;-0,017610597;0,006451752;0,002809856;0,003713625
2023-08-21;-0,014941637;-0,018009965;-0,004441964;0,004379636;-0,003557235;-0,013177124;-0,002731964;-0,008442751;-0,008143358;-0,029117778;0,016652905;-0,005338258;-0,004079543;-0,012899677;-0,007241716;-0,01440087;-0,022510848;0,016666715;-0,00606716;-0,012820338;-0,001273572;-0,008491539
2023-08-22;0,016251545;0,024890671;0,01728948;0,007267396;0,024906532;0,028189903;0,014794219;0,059602655;0,033826012;0,013428793;0,003275788;0,006261261;0,015642474;0,076136582;0,006631232;0,004091168;0,009743071;-0,003278727;0,011931177;0,029220716;0,011986657;0,015092328
2023-08-23;0,019189642;0,027268746;0,000548176;-0,004329006;0,004377509;0,024530966;0,00323983;-0,021428653;0,037801717;0,010600697;-0,002448893;0,0008889;0,012467783;-0,012143676;0,013834036;0,013387589;0,073099474;0,006578952;-0,000548343;0,003154597;0,008820582;0,017037432
2023-08-24;-0,012552124;0;-0,013150649;-0,008695655;-0,013075752;-0,035915409;-0,00645862;-0,021897715;-0,001836588;-0,010052428;0,004910181;-0,003108164;-0,01158989;-0,006413815;-0,024041428;-0,029867877;0,013896585;-0,013071831;-0,012894372;-0,022012826;-0,023482292;-0,009387565
2023-08-25;-0,010593416;-0,014101966;-0,006663001;-0,005847931;-0,013038889;-0,014609232;0,002708634;-0,024253739;-0,012572807;-0,022958078;-0,003257484;0,009799453;-0,015756696;-0,00699294;-0,01265005;-0,01657776;-0,020424839;-0,033112602;0,010561546;-0,038585227;0,01893059;-0,010160135
2023-08-28;0,016059768;0;0,003912748;0,011764734;0,028766041;0,002965056;0,005402633;0,042064965;0,00776401;0,020786309;0,007353051;0,008822121;0,033879257;0,012459304;0,032367186;0,005418289;0,005212797;0,003424622;0,007150589;-0,013377745;0,01958328;0,011084541
2023-08-29;0,009483868;0,007572432;0,008908772;0,010174326;0,005592523;0,002956446;0,012896184;-0,182568813;0,021263481;-0,003098703;0,007299379;0,010494121;0,015844733;0,020331796;0,011756851;0;0,001910451;0;-0,003549967;0,006779806;0,017483353;0,010954483
2023-08-30;-0,014613596;-0,012525869;0,004414999;0,001438897;-0,014418355;-0,025792201;-0,006366108;-0,034792313;-0,008448842;0,002664275;0,015297629;-0,006058061;-0,019142081;-0,004195005;-0,021304547;-0,015568963;-0,010079064;-0,003412933;-0,00520708;-0,006734149;-0,004114385;-0,007339279
2023-08-31;-0,021186609;-0,037209299;-0,037362588;-0,01149421;-0,015673863;-0,021936353;-0,030432382;-0,023255883;-0,011868701;-0,01505758;-0,022204437;-0,009142367;-0,008673885;-0,02790949;-0,013851891;-0,024938981;-0,029719381;-0,054794554;-0,011570152;-0,010169471;-0,02260015;-0,01525503
2023-09-01;0,010822484;0,009661658;0,022830986;0,007267396;0,006793844;0,003866862;0,013766307;0,019047654;-0,005235603;0,003147468;0,010543285;0,014059935;0,008669525;0,026002302;0,002675574;0,046163338;0,003686789;0,036231827;0,001950874;0,030821759;0,008702155;0,018584438
2023-09-04;-0,010706612;-0,001304891;-0,008370471;0,008658012;-0,003162805;0,006163438;-0,003802153;0,045560764;-0,0164086;0,011653977;-0,003210062;0,00389942;-0,009041787;-0,000528115;-0,004744154;-0,019678091;-0,004521027;-0,02797197;0,005007158;-0,023255615;-0,000739529;-0,000983943
2023-09-05;-0,012986981;-0,004790753;-0,003376607;-0,012875541;-0,003596569;-0,022205257;-0,000545271;0,004469199;-0,009757709;0,002658372;-0,012077376;-0,010789843;-0,014963304;-0,006867472;-0,021476441;-0,022506073;-0,008799346;-0,032374081;-0,006089103;-0,027210891;-0,007400045;-0,003786817
2023-09-06;-0,012061297;-0,013566892;-0,014680792;0,002898576;-0,006794032;-0,018011056;0,000545569;-0,028921036;-0,015893139;0,053910794;-0,013040038;-0,021378871;-0,009633153;-0,006914894;-0,01371748;-0,031113844;-0,021477609;-0,037174744;-0,010025239;0,013985821;-0,009691814;-0,011471819
2023-09-08;0;0,002661988;-0,007449934;-0,013005785;-0,002992799;0;0,002180968;-0,003436341;-0,00969007;0,012578584;0,004128923;-0,014266679;0,00149647;-0,023567155;0;-0,003211277;0,005853072;-0,030888051;-0,004219001;-0,0068967;-0,00627352;-0,005793853
2023-09-11;0,024417095;0,022566264;0,019053107;0,010248881;0,015866198;0,029505584;0,031556091;-0,016091968;0,010437128;-0,031884077;0,018914572;0,014473163;0,02540127;0,01755362;0,018776012;0,014819744;0,022694429;0,015936266;-0,0033902;0,006944595;0;0,013615117
2023-09-12;0,00433376;0,029424553;0,010764857;-0,011594159;0,005403274;0,019364832;0,007911497;0,004672934;0,021626863;-0,022668896;0,009685031;0,013820954;0,005828678;0,020485038;0,012286619;0,016507888;0,02076798;0,027451042;0,010487682;-0,003448302;0,021969707;0,009282787
2023-09-13;0;0,006725392;0,001121156;-0,002932576;-0,000845885;0,00379936;-0,040816434;0,012790684;0,037598741;-0,018380747;0,004796065;-0,000879408;0,005070809;-0,00158472;0,004046239;0,014990564;0,015886282;0;0,035904271;-0,003460331;-0,005683273;0,00176319
2023-09-14;0,007551222;0,007098376;0,031914844;0,014705863;0,002750824;0,006813122;0,022913302;-0,004592459;0,023142483;0,008470822;0,010341983;0,003961096;-0,003964078;0,024338557;0,004029363;-0,011692269;0,003017991;-0,01526727;-0,023016305;-0,006944108;0;0,010289737
2023-09-15;-0,001070661;-0,023217582;0,006511051;0,005797151;0,003376463;-0,007518812;0,015466862;-0,010380706;-0,023809485;-0,030504001;0,007874215;0,013152184;-0,002170508;-0,005165354;-0,002006637;-0,029887939;-0,022428976;-0,03875963;0,000554384;-0,034965289;-0,004970041;-0,005310239
2023-09-18;0,002143768;-0,00381977;-0,001078031;-0,020172941;-0,004206261;-0,00909107;0,006827692;0,008158574;-0,016768342;0,058367477;-0,000781341;-0,001730765;-0,002537866;0,003634411;0;-0,009627724;-0,003917181;0,040322516;-0,00858734;0,018115977;-0,00599418;-0,003957628
2023-09-19;-0,004278214;-0,010651897;-0,007015723;-0,007352968;-0,00147834;-0,012232234;-0,021909384;-0,003468122;-0,02635653;-0,005600998;0,009382282;0,00780233;-0,002963102;-0,01086375;-0,011394292;-0,053791457;-0,004775305;-0,023255744;0,005308808;-0,024910819;-0,00829147;-0,003736643
2023-09-20;0,008592966;0,012058448;0,005978258;0,001481531;0,008883265;0,016253894;0,011199964;-0,004640523;-0,010828027;-0,041594415;0,018590427;0,034838393;0,016936909;0,013598195;0,004067856;0,004109737;0,019474982;0;-0,005280773;0,007299016;0,00076014;0,007204317
2023-09-21;-0,020234017;-0,025531646;-0,025931856;-0,026627227;-0,022850995;-0,041127318;-0,012658123;-0,036130424;-0,007404935;-0,037522599;-0,015208884;0,004987806;-0,022809203;0,008255999;-0,03713717;-0,048431043;-0,032391918;-0,067460315;-0,022632019;-0,043477876;-0,005316503;-0,021483635
2023-09-22;-0,008091944;-0,004803907;-0,003327914;0,001519732;0,001716247;-0,012358624;-0,004807938;-0,003627598;0,006162755;-0,03287932;-0,004633319;-0,006203553;-0,002594131;-0,019931226;-0,007713856;-0,004301315;0,008869715;-0,046808587;-0,011149563;0;0,004835941;-0,00117095
2023-09-25;0,005549477;0,00745958;-0,012799033;-0,013657061;-0,005782786;0,000810969;0;-0,009708815;-0,003868492;0,0126275;0,003878791;-0,003329005;0,002972361;0,002669512;-0,00282661;-0,006479237;0,017300122;-0,040178649;0,046331726;-0,007575811;0,007345433;-0,000724082
2023-09-26;-0,016556396;-0,034407539;-0,025930056;-0,004615386;-0,01421813;-0,0218801;-0,028448374;-0,002450879;-0,022330162;-0,027817742;-0,021180699;-0,012108818;-0,014815074;-0,022896749;-0,010630738;-0,046376838;0,009199948;-0,023255677;-0,001384096;-0,019084213;-0,021624287;-0,014940694
2023-09-27;-0,004489143;-0,010374604;-0,025463062;0,007728003;0,008741307;-0,00331401;0,011049433;0,00122845;-0,010592529;-0,001973405;-0,008814151;0,005917236;-0,001879859;0,00599448;-0,002865428;-0,006186919;-0,022099566;-0,028571553;-0,001663012;-0,011673457;-0,00385521;0,001173452
2023-09-28;0,016910885;0,014585073;0,002969098;0,009202457;0,032062387;0,014962763;0,015847196;0;0,027768498;0,004943173;0,00242513;-0,007983296;0,026365366;0,020585302;0,023707063;0,040309911;0,025141311;0,004902019;0,010272154;0,035433566;0,008772135;0,012280564
2023-09-29;0,003325856;0,014825151;0,014801661;0,009118469;-0,009655708;0,006551767;0,008606667;-0,007361901;0,011393227;0,009345821;0,000806614;0,008471096;-0,001467936;0,004246022;0,00350851;-0,001490362;0,016533555;0,03414642;-0,003297804;0,011406607;0,00741682;0,007206366
2023-10-02;-0,016574538;-0,02567532;-0,040840057;-0,010542074;-0,002755488;-0,023596335;-0,024533206;0,017305208;-0,014161535;-0,02095518;-0,003223277;0,002099985;-0,009280289;-0,00845672;-0,013985736;-0,041044697;-0,018162265;-0,051886773;-0,003308375;-0,022556244;-0,009901078;-0,012936988
2023-10-03;-0,010112408;-0,02271685;-0,017639958;-0,012176664;-0,012752415;-0,042499829;-0,001093524;-0,012150526;-0,017956172;-0,017421622;-0,022635467;0,005867741;-0,012620322;-0,008528521;-0,012146104;-0,024902795;-0,025400181;-0,084577166;-0,027109369;-0,023077308;-0,009487202;-0,014236422
2023-10-04;0,009080591;0,0288236;0,008668798;-0,010785727;0,007535109;0,032201653;0,009852134;0,002459922;0,024933552;-0,007092168;0,009925553;-0,005000273;0,022932298;0,023118197;0,033788473;0,031923287;0,002832731;0,027173931;-0,000284165;0,023622451;-0,012943172;0,001657571
2023-10-05;0,003374569;-0,003162862;-0,020257876;-0,012461089;0,002991333;-0,010961002;-0,008130188;-0,009815908;-0,000648843;-0,01020412;-0,000818945;-0,014656488;0,015802726;-0,006305893;0,004172723;-0,015467675;-0,013559433;-0,04232807;-0,005119346;-0,007692472;-0,023341215;-0,002843135
2023-10-06;0,007847485;0,005893016;-0,006892227;-0,001577339;0,040690524;0,009377576;0,011475491;0,007435003;0,003894859;-0,014948403;-0,006557667;-0,001274984;0,00940697;0,00740355;0,00207765;-0,010997814;-0,003436331;-0,016574597;-0,005145924;-0,034883548;-0,002416843;0,007821052
2023-10-09;-0,011123414;0,0256874;0,023974728;-0,011058352;-0,005322484;-0,005067624;0,024311156;-0,003690066;-0,007759497;0,003662988;0,02062737;0,000851075;-0,008602227;0,019947494;-0,008984092;0,007148481;0,018678361;0,044943851;0,00143664;0,008032075;0,022880157;0,008636244
2023-10-10;0,013498274;0,034709885;0,025261837;0,006389752;-0,001646493;0,02292033;0,030063439;0,007407283;0,01303354;0,021376425;0,009700666;-0,008078227;-0,001084511;0,044776154;0,011157423;0,025236575;0,023130959;0,069892519;0,012912744;0,043824913;0,00605275;0,013729202
2023-10-11;0,015538581;0,016135782;-0,000601004;0,006349182;0,009482446;-0,001659885;0,01280073;-0,003676319;0,025731771;-0,014293042;0,002401974;-0,003857851;0,012667438;-0,006896727;0,014483204;0,007692377;0,007168368;-0,040201142;-0,003682985;0;0,004708514;0,002689807
2023-10-13;-0,0229509;-0,023401355;-0,030667342;-0,012618249;-0,003063061;-0,035743959;0,003538917;-0,024600319;-0,029162658;-0,015535953;-0,029552435;0,014630137;-0,010364861;-0,01339279;-0,014956465;-0,031297643;-0,03175463;-0,04712028;-0,017912913;-0,045801641;-0,026816103;-0,01108064
2023-10-16;0,010067006;0,006846258;-0,009925592;0,001597418;0,020278748;0,012068862;0,018135978;-0,002522026;-0,004198916;-0,016307178;0,006584284;-0,000424094;0,001444449;0;0,010352239;0,021276727;0,00678559;-0,016483588;0,003184971;0,008000058;0,009630839;0,006738428
2023-10-17;-0,021040964;-0,012749741;-0,009398486;-0,01116433;-0,00903439;-0,040033892;-0,019297377;-0,013906433;-0,019137372;0,009090913;-0,017988651;0,003393974;-0,014785116;-0,012066174;-0,010246169;-0,011574266;-0,019657588;-0,05586596;-0,010678472;-0,039682493;-0,018017984;-0,005371823
2023-10-18;-0,010180887;-0,05337917;-0,018342817;-0,003225834;-0,004862156;-0,012422438;-0,003027112;-0,01153849;-0,028769704;-0,019077933;-0,027477106;-0,019450355;-0,020863924;-0,029007798;-0,008971277;-0,044496549;-0,032655327;0,023668722;0,000291663;-0,012396783;-0,0202375;-0,015943679
2023-10-19;0,005714136;-0,001364127;0,007731937;-0,012944936;0,00773596;-0,011680104;-0,001012282;-0,032425423;-0,003745482;0,003781723;0,008561678;-0,000862234;0,011588655;0,012578609;0,004874632;0,008170105;0,001184493;-0,069364142;-0,010207011;0;0,010465328;-0,00049097
2023-10-20;-0,000971633;0,002731876;-0,008311982;-0,024590173;-0,00323227;0,013636375;0,003546088;-0,00402148;-0,001025278;-0,019913931;0,002546593;-0,02546396;-0,003695294;0,012940141;-0,018711134;-0,009724501;0,008872963;-0,043478288;-0,003830202;0;-0,011447164;-0,007447107
2023-10-23;-0,001143917;0,03814739;0,010315896;-0,003361373;-0,001418626;0,014349812;-0,004038367;-0,006729462;0,038659084;0,007688155;0,008467359;-0,006643243;0,00111277;0,004087887;0,001412546;0,014730042;0,002052344;-0,01948046;0,002662;0,041840957;0,006341183;-0,003269851
2023-10-24;0,005727162;0,020559855;0,032546255;0,006745337;-0,004668357;0,025640929;0,008616449;0,01761525;0,016468976;-0,016893704;0,001679298;-0,013374892;0;0,012722513;0;-0,001613052;0,012580385;-0,066225205;0,032743138;0,016064487;0,009589128;0,008662499
2023-10-25;-0,007972745;-0,007715346;-0,011742936;-0,016750398;0,00020408;-0,005172562;0,01356778;-0,018641892;-0,00032404;-0,02106436;-0,006705706;0,000903762;0,001852588;0,003517647;-0,002820936;-0,002423246;-0,008956976;0,02127653;-0,101113895;-0,019763097;0,001899544;-0,008192542
2023-10-26;0,021814194;0,019438288;0,02188876;0,018739388;0,020795054;0,016464765;0,041150182;0,031207579;0,008751988;0,005662536;0,026160531;0,002257365;0,024777797;0,035553123;0,025459562;0,026720557;0,023906745;0,020833348;0,037813943;0,024193161;0,010021759;0,017256049
2023-10-27;-0,019101014;-0,019915088;-0,020807866;0,041806008;-0,025364433;-0,045183424;-0,025237972;0,001315865;-0,028277693;-0,012387349;-0,018914736;-0,009009011;-0,014795883;-0,029013349;-0,010344596;-0,037066146;-0,021924932;-0,00680265;-0,031537069;-0,035432903;-0,020380784;-0,012859719
2023-10-30;-0,010309414;-0,013834892;-0,021875016;0,04494389;-0,006967255;-0,010714221;-0,003908265;-0,00788436;-0,022486642;-0,054732095;-0,013411411;-0,009712868;-0,008058451;-0,015936305;-0,0111499;-0,022112964;0;-0,061643949;0,021182294;-0,028571301;-0,03230217;-0,00678723
2023-10-31;0;0,003945868;0,00638979;0,015360963;-0,002270024;0,001805106;0,002942595;0,002648962;0,001353164;-0,030759966;-0,002548832;-0,004651189;-0,0096012;0,001518218;-0,014094485;0,026800647;0,014265086;-0,02919702;0,021981587;0,008403542;0,039886646;0,005438453
2023-11-01;0,011573961;-0,002183466;0,054603243;0,019667078;0,001034326;0,040540665;0,037163891;0,003962978;-0,002027072;0,028002537;0,042589296;0,01168231;0,014090321;0,018190994;0,009292166;0,000815493;0,034443263;0;0,002120684;0,033333224;0,036724833;0,016872304
2023-11-03;0,036613472;0,04551419;0,033714534;0,019287891;0,035123723;0,057142767;0,006129251;0,025000005;0,082261399;0,069007225;0,025326839;0,008776008;0,027593566;0,015880823;0,047442163;0,079054675;0,023862297;0,120300749;0,013603222;0,060483976;0,014169507;0,027004946
2023-11-06;0,006622528;-0,01255771;0,005824182;-0,007277975;0,006986056;0,002456902;0,023430015;0,033376136;0,007507012;0,003963743;0,010358792;0,022435659;0,009308738;0,000977277;-0,000677341;-0,04758311;0,005148991;-0,040268483;-0,009543744;-0,057034314;-0,001811142;0,002767434
2023-11-07;0,020833204;0,025434627;0,029531024;-0,001466324;0,01129838;0,017973774;0,007326012;0;0,017075429;-0,005076151;0,00709738;0,003135082;0,028024651;0,056124836;0,026422806;0,045202379;0,016716028;0,237762326;-0,012948041;0,052419288;-0,0147745;0,00659144
2023-11-08;0,001074252;0,004547155;-0,013498385;0;0,012740053;0,000802675;0,07272742;-0,021117997;0,025335723;-0,02040809;-0,007830535;0,022767784;0,004485685;0,0087802;0,005280497;0,02048553;-0,004508053;0,005649658;-0,010066862;0,003831661;0,011312785;-0,001416977
2023-11-09;0,001072803;-0,011111098;-0,010262201;-0,020557962;-0,041803663;-0,008821172;-0,006779756;-0,134517772;-0,029473194;0,156249928;0,010260186;-0,013531307;0,004465746;-0,017407558;0,001969696;0,00743501;-0,006925974;-0,039325807;-0,001232823;0,038167784;-0,013787718;-0,000730485
2023-11-10;0,011790107;0,027881882;0,021889367;0,020989463;0,014744597;0,048543559;-0,000853174;0,002932575;0,042945096;-0,013513537;0,004687673;0,00176979;0,01196987;-0,003729374;-0,014416991;-0,043542361;0,001877771;0,052631678;0,023449625;0,040441163;-0,010815121;0,013645683
2023-11-13;0;-0,002024441;0,00450957;-0,005873693;-0,003781839;-0,04089503;0,022203212;0,005847927;-0,017941261;-0,011669181;-0,010886498;-0,007950533;-0,006758853;0,002807558;-0,019946357;0,030092377;0,02222207;-0,038888972;-0,013566439;-0,010600784;0,003200094;-0,002155244
2023-11-14;0,026482863;0,025963485;0,005611629;0,044313161;0,004795037;0,01850348;0,023391827;0,023255784;0,021862756;0,027720787;0,029874443;0,010240554;0,01497088;0,017265448;0,021031196;0,050936391;0,03378742;0,011560701;0,022616128;0,03571425;0,02870813;0,024523161
2023-11-16;0,018576028;0,009885606;0,01953132;0,072135739;-0,000198832;0,020537305;0,006530616;0,02414778;-0,002637837;-0,01048956;0,024427257;0,014984419;0,016091259;-0,003669835;0,034551491;0,026372073;0,031416359;0,251428541;0,000597682;0,072413752;0,026098171;0,010119357
2023-11-17;-0,003039484;-0,008613961;-0,018062387;0,002638545;0,007557486;-0,01470582;-0,001622104;-0,011095652;-0,019688339;0,010600757;-0,003725797;0,004776644;0,0046188;-0,011049606;-0,008991733;-0,003472253;-0,007369283;0,01369869;-0,006571188;-0,032154311;-0,019894349;0,003901233
2023-11-20;0,010162571;0,002369534;0,020624231;0,021052682;0,005329964;0,029850617;0,02193338;-0,008415214;-0,005096046;0,011488488;-0,028421858;-0,011235932;0,009852253;0,01210439;0,002592298;0,020906026;0,009156211;0,027026943;0,006614654;0,003322377;-0,013617612;0,008259903
2023-11-21;0;-0,006698156;-0,01693066;0,002577278;0,007068451;-0,020594921;-0,015103242;-0,015558683;-0,016269892;-0,018271646;-0,032332718;0,007430046;-0,001626211;-0,00781985;-0,003878667;-0,017064915;-0,020353187;-0,065789372;0,005376477;-0,003311375;-0,015889506;-0,003870098
2023-11-22;-0,004024244;-0,008726719;0,002777756;0,01413878;-0,008578657;0,014018687;-0,010088711;0,018678167;0,020827018;0,010060401;-0,097056341;0,015618223;0,006189249;0,019008154;0,020766092;0,040277688;0,012515829;-0,023474244;0,013071728;-0,009966852;0,002646927;0,003407453
2023-11-23;0,006060407;0,007202842;0,002216115;-0,016476475;0,0033431;0,011520747;-0,003261402;0,001410448;0,0111011;0,008964159;-0,031718124;-0,002990341;-0,001294656;0,010918898;0,02670051;0,003337893;0,020519017;0,043269205;-0,001172808;0,01006719;-0,017159475;0,004292458
2023-11-24;-0,0060239;-0,012316208;-0,00829181;-0,007732025;-0,001176098;-0,018982526;-0,004499013;-0,009859164;-0,008902153;-0,002467974;-0,03912644;-0,01670948;-0,005510637;0,00044988;0,000618864;-0,031270783;-0,019137609;-0,082949261;-0,009982568;-0,029900182;-0,033037839;-0,008169005
2023-11-27;0,007070778;0,011665298;-0,021181794;0,014285741;0,018446077;0;0,004519345;0;0,013473016;-0,009401219;0,005681942;0,002178879;-0,002608171;-0,024291376;-0,006188178;0,021291086;0,02000493;-0,015075442;0,012455458;0,071917661;0,014444437;0,00112313
2023-11-28;0,002607632;0,003578372;0,004555796;0,007682461;0,014450764;0,023219753;0,020449931;0,027026961;0,004431503;-0,000999024;0,008474339;0,010434602;0,009804399;0,007837765;0,009340178;0,039004784;-0,006779559;-0,025510278;0,006736891;0,015974649;0,03313249;0,006802829
2023-11-29;0,003151327;-0,011489492;-0,008503336;-0,015247781;0,001519359;0,002269275;-0,009218517;0,008310316;0,020588108;0,022500038;0,010270917;0,008175585;0,006796131;0,034766674;-0,004935197;0,041423761;-0,006825941;-0,01570676;-0,006982828;-0,015723472;-0,0034455;-0,003453508
2023-11-30;0,02094248;0,025250501;0,014865568;0,014193574;0,02920547;0,003773693;0,02144011;-0,002747275;0,024207441;-0,064547753;0,023105451;-0,03670499;0,015428934;0,032272358;0,008679636;0,017402388;0,002945479;0,074468256;0,001758028;0,031948851;0,002127614;0,009754086
2023-12-01;0,002418982;-0,005081913;0,001690261;0,045801541;0,002026757;0,017293179;0,013465376;0,028925578;-0,009003833;-0,058546732;-0,006323372;-0,062472569;-0,0022917;0,03426101;0,003072909;0,000610821;0,003671062;0,074257301;0,017256334;0,018576164;0,002123226;0,006062938
2023-12-04;-0,001025766;-0,003929381;-0,005061894;0,008515738;-0,003861519;0,000739119;-0,004298588;-0,009370759;-0,006814345;-0,006107752;0,002727169;-0,012287077;0,001270067;-0,039337305;-0,007424131;-0,020146523;-0,006583721;-0,078341015;-0,000574703;-0,027355904;0,007415191;-0,010148084
2023-12-05;0,009240299;0,003944882;-0,031656437;-0,00361876;0;-0,006646931;-0,021978036;0,008108106;0,001464581;-0,025698273;0,008159581;0,01100468;0,00824369;-0,052586069;0,009270882;0,012461095;0,017427585;0,070000047;0,015535125;0,018750052;-0,011303863;0,000788625
2023-12-06;-0,018311062;-0,018074865;-0,002335021;0,003631903;-0,021414078;-0,01635688;0,025280904;-0,016085786;-0,015229762;-0,001720223;0,000899139;-0,003785825;-0,008805245;-0,008644493;-0,010410678;0,007999968;-0,001688861;0,014018648;0,002549463;-0,009202522;-0,002924845;-0,010086444
2023-12-07;0,008289943;0,009203606;-0,008191816;0,009650145;0,016223355;0,00453512;-0,001956917;-0,017711178;-0,00700336;0,015508355;-0,005390632;-0,019477741;0,01110378;0,00917863;0,00247546;0,014651912;0,003624825;0,041474631;-0,00084766;0,021672075;0,026666711;0,003080646
2023-12-08;0,013360957;-0,009516175;0,033628266;0,013142199;0,010766707;0,018811126;0,015686284;0,008321704;0,009991191;-0,002828119;-0,013550188;0,004845049;0,012649714;0,023192291;0,016049228;-0,010228617;-0,015169531;-0,057522016;-0,020079041;0,009090635;0,00467543;0,008602492
2023-12-11;-0,009127772;0,004003222;-0,013127887;0,002358569;-0,000183723;0,028803677;0,000772222;-0,006877566;0,004364527;-0,047078841;-0,007326003;0,009643016;-0,00687028;-0,019999826;-0,007897602;-0,010942173;-0,000978056;0,046948384;0,006349006;-0,03303286;0,008272893;-0,001400538
2023-12-12;-0,005117727;0,004784785;-0,008097172;0;-0,029533498;-0,00574309;-0,018518529;0,0096953;-0,00463521;-0,001785642;0,012914998;-0,004297758;-0,005031596;-0,025396807;-0,004898934;-0,004917112;-0,005628877;0,022421387;0,004588467;0,003105439;-0,003846188;-0,004042044
2023-12-13;0,029834847;0,038491996;0,055976751;0,010588181;0,009142966;0,04187725;0,012578624;0,015089216;0,041327277;0,025044727;0,030965581;0,032134282;0,03034124;0,010237199;0,043691857;0,033353984;0,02904252;0,109649247;0,029403332;0,043343803;-0,008236819;0,024224109
2023-12-14;0,011988498;0,025601806;0,02816117;0,015133978;0,0066061;0,027720026;0,010093194;-0,002702724;0,029625471;-0,015706832;0,008833877;0,015334497;0,00828231;-0,000921234;0,017099331;0,043036586;-0,004066085;-0,039525714;0,006655511;0,017804035;-0,036594684;0,010636079
2023-12-15;0,000987417;-0,000372571;-0,010741162;0,012614588;0,024001596;-0,010788969;-0,023059239;-0,017615183;-0,009500622;0,028959797;-0,006129652;-0,013272478;-0,004258997;0,01383125;0,009854953;-0,008596132;-0,020653205;-0,090535033;-0,007437805;0,014577368;0,01885753;-0,00492961
