Date;ALOS3.SA;ABEV3.SA;AZZA3.SA;B3SA3.SA;BBDC3.SA;BBDC4.SA;BBAS3.SA;BRKM5.SA;CMIG4.SA;COGN3.SA;CSMG3.SA;CPLE3.SA;CSAN3.SA;CPFE3.SA;CYRE3.SA;ENGI11.SA;EGIE3.SA;FLRY3.SA;GGBR4.SA;HYPE3.SA;ISAE4.SA;ITUB4.SA;RENT3.SA;LREN3.SA;MGLU3.SA;MBRF3.SA;BEEF3.SA;PSSA3.SA;RADL3.SA;SANB11.SA;VIVT3.SA;TIMS3.SA;TOTS3.SA;UGPA3.SA;VALE3.SA;VBBR3.SA;WEGE3.SA;YDUQ3.SA;Retorno_IBOV_Simples
2023-02-24;-0,012408147;0,005283032;-0,026857716;-0,032883211;-0,020764253;-0,032022871;-0,019216247;-0,012915963;-0,013096454;-0,023041646;0,02847229;-0,009463604;-0,03353061;-0,004259484;-0,012491725;-0,003850909;-0,000512364;-0,012803339;-0,014059722;-0,014739048;-0,016208928;-0,030588964;-0,005964093;-0,00886333;0,014044985;0,001589759;-0,023728726;-0,001108275;-0,014180985;-0,021491083;-0,005823047;0,003225931;-0,033391402;-0,004408502;-0,021966602;-0,012591037;-0,009683923;-0,015604595;-0,017146305
2023-02-27;0,002855339;0,006005984;0,004823108;0,016361947;-0,000847974;-0,009774522;-0,013586689;-0,000503283;0;-0,014150588;0,007427431;-0,001592485;0,018367405;-0,002961585;0,008655095;0,005154647;0,002307273;-0,00819105;0,005347606;-0,019562953;-0,001373045;-0,012855259;-0,003272696;0,00999457;0,011080278;0,023809691;-0,019097144;-0,007026555;-0,006103194;-0,015099391;0,004074312;-0,013665642;0,006477156;-0,010332188;0;-0,016107381;-0,001544155;-0,011889022;-0,001530135
2023-02-28;-0,027334741;-0,000746234;-0,005333378;-0,000946902;-0,011884685;-0,006833542;0,009265865;0,013091653;-0,006635123;-0,033493133;-0,046916998;0,007974501;0,000667982;-0,000329952;-0,011221176;-0,005641147;0,004603428;-0,023399852;0,015248078;-0,02230011;-0,002749865;0,003551787;0,012221906;-0,028645815;-0,016438246;-0,012403278;0,002654814;-0,014152806;-0,005263005;-0,011150026;-0,012426733;-0,000815081;-0,024311762;-0,017151394;0,003292769;0,008867666;0,009278405;-0,057486637;-0,007369148
2023-03-01;-0,042740084;0,005974586;-0,009115227;-0,004739401;-0,001718018;-0,007645436;-0,032257827;-0,018389703;-0,003816592;-0,009901065;0,059774916;-0,007911411;-0,012015991;-0,004952172;-0,008010628;0,002062935;0,000254839;0,004228419;0,031086456;-0,009124004;-0,000459575;-0,016226112;-0,039106099;-0,040214499;-0,100278611;0,031397278;0,007060821;-0,013600329;-0,007936559;-0,021493905;-0,000932077;-0,001631169;-0,005130138;-0,014415701;0,045475674;-0,029749828;0,005618069;-0,0297872;-0,0052129
2023-03-02;0,003669764;-0,025241291;-0,016098508;0,008571627;-0,015750671;-0,01319568;-0,040256633;0,036455661;-0,00862073;-0,019999662;-0,007962768;-0,001594847;-0,005405445;-0,009289856;-0,004710628;-0,0156973;0,002545029;-0,019649278;0,001693739;0,012357649;-0,000459675;-0,032800552;-0,003375974;0,011173296;-0,024767818;0,01217665;-0,035933379;0,004978871;-0,005777531;-0,016924707;-0,007209071;-0,013071858;0,011786359;-0,007698221;-0,002242289;-0,007665505;-0,005586683;-0,021929955;-0,010145136
2023-03-03;0,005484591;-0,001523245;0,020486637;-0,006610239;-0,00350249;0,005473137;0,011220951;-0,0014655;-0,006763338;0,010204156;-0,010702367;0,001597394;0,001358654;-0,009042303;-0,004056847;-0,006797486;-0,003300458;-0,004294834;-0,005072531;0,002154203;0;0,00124067;-0,003575531;-0,019337021;-0,041269763;0,01804495;0,072727218;-0,016768222;0,005811105;-0,015384721;-0,010373289;-0,006622771;0,008736886;0,008533805;0,003370819;0,039325839;-0,008171804;-0,002989534;0,005226177
2023-03-06;0,023030114;0,02974821;0,005119975;0,041825244;0,029876569;0,033437179;0,022721268;0,011741671;0,015564298;0,015151129;0,004056619;0,01275922;0,024423416;0,004055413;0,020366703;0,014214329;0,007896138;0,015815855;-0,03195129;0,012658547;-0,000920105;0,022718008;0,007365437;0,021971899;0,056291387;0,022156646;-0,001694941;0,011627945;0,031555759;0,004464367;0,014412721;0,007500235;0,006495856;0,029999898;-0,035274299;0,010135219;0,015190558;0,008995653;0,008029577
2023-03-07;0;-0,005185031;0,007238542;0,008211479;0,014505565;0,02332545;0,02299179;-0,012088975;0,00862064;0,004975162;0,0080812;-0,007874034;0,007946977;0,007068327;0,016633315;0,009602846;0,0222392;0;-0,013693795;-0,014387008;-0,001841352;0,002827084;0,0013124;0,005512699;0,009404359;0,004335323;0,006791185;0,011493943;0,007755051;0,01259256;0,013174986;0,013234149;-0,010756625;-0,014189776;-0,009518386;-0,014715883;0,004057872;0,001485723;-0,004508118
2023-03-08;0,039099802;0,014147369;0,033005266;0,05429862;0,02607209;0,030882617;0,010100787;0,012236906;0,019943085;0,089109307;0,014695907;0,009523868;0,018396815;0,024398399;0,044502681;0,027249427;-0,001236142;0,038216506;0,018867717;0,012682359;0,008302534;0,012484648;0,048492807;0,07456115;0,065217397;0,005755317;0,002529549;0,013257736;0,038905585;0,003292025;-0,004589542;0,013061078;0,015947944;0,043181907;0,00914106;0,030549983;0,01439794;0,121661754;0,022182139
2023-03-09;0;-0,001468361;0,001030602;-0,006008338;-0,004917636;-0,003566191;-0,021749846;-0,008704077;-0,025139695;0,009090528;-0,007241623;-0,03301898;-0,001935425;-0,003915087;0,028195447;0,009008925;0,022277292;0,007498289;-0,043326139;-0,026464838;0,001372307;-0,019093035;-0,000714365;-0,013775275;-0,011661815;0,005722463;-0,010092402;0,004486131;-0,012345846;0;0,008965435;-0,008863788;-0,011773146;-0,007988514;-0,013122806;0,006587533;-0,00747023;0,001322821;-0,013788249
2023-03-10;-0,010832428;-0,006617675;-0,115830165;-0,027633803;-0,026359539;-0,028632786;-0,018911801;-0,054634187;0,003820417;-0,040540469;-0,001989303;0;-0,03167422;-0,005568321;-0,029859881;-0,025049486;-0,00895895;-0,018944509;-0,014244049;-0,018204016;0,001827051;-0,023925477;-0,018763468;-0,020693362;0,002949822;-0,028449514;-0,007646672;-0,02605133;-0,000416669;-0,027342475;-0,010916597;-0,008130072;-0,010830407;-0,012444972;-0,003294973;0,00065445;-0,008028086;-0,038309142;-0,013828744
2023-03-13;0;0,007401919;-0,001892304;0,007992701;-0,008460433;-0,01105399;-0,006251068;-0,023219756;0,004757346;0,028169291;0,037873749;-0,004877897;-0,034045433;0,021080286;0,010678444;0,005087772;0,006596648;0,006207028;-0,01074465;0,000247166;0,014592168;-0,012048072;-0,003095686;0,015319708;0,094117643;0;-0,012842479;-0,033244416;0,007503264;-0,012743683;0,002823193;0,025409784;0,023722737;-0,01927358;0,004132333;-0,014388489;0,006322771;0,013736322;-0,004796464
2023-03-14;0,003458181;0,024981562;-0,023187928;0,007929324;-0,006825673;-0,005961253;-0,007618459;-0,023771831;0,017992411;-0,004566307;0,029449403;0,011437734;0,006910849;0,024193611;-0,024238642;0,003796575;0,009465995;-0,012337143;0,013108716;0,005190389;0,008539294;-0,003363754;-0,040738107;-0,039021932;0,002688264;-0,007320668;-0,02341707;-0,014624312;0,009516078;0,003417008;0,00921444;0,021582667;0,017468881;-0,001511681;0,009103979;-0,00995355;0,011811848;-0,021680337;-0,001832798
2023-03-15;0,016657132;0,005018015;0,013735306;0,008741287;0,01890046;0,01424294;0,001066083;-0,007034587;0,015813951;0,045871639;0,013059646;0,017770678;-0,015785796;0,0135433;-0,000637038;0,016137041;0,011541296;0,011103211;-0,04655506;0,011802149;0,008467099;-0,002531829;0,007427071;0,003790103;0,021447554;0,013274363;-0,015097729;0,001203319;0,004098124;-0,001891735;0,016485291;0,014084533;0,010160986;-0,006813112;-0,03012618;-0,000670408;-0,004719443;0,01939071;-0,002496794
2023-03-16;-0,005084799;0,01711834;0,015022134;0,027729688;0,015176784;0,028085855;0,010652436;0,003814697;-0,007326052;-0,008772055;-0,020871665;-0,015872965;-0,003486785;-0,023927881;0,01529649;-0,007940386;-0,02757301;0,018531369;0,010546945;0,010206609;-0,006186584;0,016497132;0,054631369;0,0086301;0,020997391;0,033478888;0,021641157;-0,007211417;-0,003265327;0,011751271;0,002244856;-0,014660396;0,004162405;0,016768409;0,003683279;-0,00536536;0,005740035;0;0,007401997
2023-03-17;0;-0,00280492;-0,031050426;-0,0472174;-0,031561369;-0,04169678;-0,017127862;0,026601508;-0,029520215;-0,013274496;-0,011912081;-0,045161324;-0,007697668;-0,065584232;-0,074701884;-0,064282104;-0,022244021;-0,022237254;-0,01430245;-0,013952328;-0,034237545;-0,028714237;-0,03674489;-0,033689996;-0,028277569;0,032394361;0,032656596;-0,009685279;-0,026617439;-0,03971535;-0,035100472;0,001566231;-0,015198609;-0,003748203;0,011987621;-0,028320803;-0,01067006;0,028532575;-0,014047469
2023-03-20;-0,034639571;-0,007032422;-0,042228279;-0,010619463;-0,003430718;-0,017254144;-0,005629799;-0,034373328;-0,00380244;-0,031389931;-0,017766886;0,010135008;-0,002115734;0,000340785;-0,033242842;-0,003475025;-0,001249968;-0,037215742;-0,005882235;-0,004391335;-0,001841352;0,00257112;-0,012653466;-0,033757542;-0,018518442;-0,025920942;-0,042735055;-0,020782352;-0,007152098;-0,000780258;0,005675752;-0,009382277;-0,024552835;-0,004514652;0,00821951;-0,022900933;-0,00293237;-0,060766255;-0,010384185
2023-03-21;-0,00352931;-0,012039746;0,003908813;-0,000894581;-0,003442421;0,003053105;0,011862891;-0,005476472;-0,006679171;-0,009259392;-0,013565748;-0,016722356;-0,022614794;-0,009536886;-0,002807026;-0,007779021;-0,006758467;0,033643534;0,010650958;-0,011761984;-0,012915127;0,020512768;-0,018658146;0,008018131;-0,002695569;-0,015406072;0,00625;-0,00208077;0,00508496;0,013666325;-0,013853167;-0,010260695;0,005034213;0,029478362;-0,008392126;0,012073686;0,006549187;0,033755314;0,000743141
2023-03-22;-0,00354202;0;-0,026631335;-0,011638439;-0,007771665;-0,009132188;0,002398134;-0,036343604;0,002881828;0;0,051735284;0,011904772;-0,002169131;0,015818557;-0,005629773;0,008289586;-0,002520096;-0,00761772;0,004098321;-0,007686351;0,005607331;-0,005862879;-0,001344326;-0,00847823;-0,029729601;-0,042674231;0,002662066;0,010425356;-0,002951205;-0,001540499;-0,003121584;0,004784874;-0,002504534;-0,002936711;-0,012453162;-0,06456124;-0,011011101;-0,021768757;-0,007693222
2023-03-23;-0,05805679;-0,012186387;-0,020640146;-0,056159372;-0,021757794;-0,034562253;-0,010898402;-0,049142892;0,007662791;-0,051401926;0,006911994;-0,01344543;-0,011594214;-0,012525424;-0,061571209;0,002192295;-0,005053171;-0,006978514;-0,008163295;-0,013743245;-0,005111476;-0,024852198;-0,037307738;-0,026056786;-0,133704752;-0,053491932;0,013274163;-0,004539947;-0,003382596;-0,015432285;0,005480025;0,007142659;-0,056671409;-0,03092793;-0,025710107;-0,030007502;0,009362362;-0,089012425;-0,022899392
2023-03-24;0,077358564;0,007982709;0,01535709;0,013435866;0,014234424;0,011137558;0,01021215;0,073317384;0,010456394;-0,08866972;0,029004508;0,027257346;0,02565978;0,022283074;-0,011312231;0,022423047;0,010665398;0,026001529;0,011934271;0,005067274;0,016347387;0,014505438;0,024570552;0,010107032;0,038585161;0,036106835;0,006113628;0,000414545;0,018243468;0,012930993;0,015572281;0,000788313;0,029277531;-0,005319111;-0,011435259;0,007734145;0,015542546;0,103816839;0,009221249
2023-03-27;0,020432067;0,002879718;0,003378868;0,002841109;0,013157873;0,018096005;0,000532369;0,039193664;0,024459023;-0,021621931;0,014734166;0,016583695;0,016440318;0,009054358;0,0381389;-0,004279434;-0,000251266;-0,011643748;0,003659676;-0,001512374;0,002297763;0,017226538;0,011308062;0,017068891;0,034055715;0;-0,013888914;-0,010360363;-0,008333211;0,006963285;0,004855594;0,007086521;0,006649434;0,01986262;-0,001652178;0,030698191;0,016786205;-0,031812005;0,008509648
2023-03-28;0,00514866;0,047379848;0,032713295;0,008498276;-0,005194602;-0,001545572;0,006912808;0,057650847;0,022696109;0;-0,017676608;0,008156535;0,026722962;0,041542046;-0,002939024;0,069836228;0,000502577;0,025641058;0,003647084;0,02297371;0,003209758;0,004656985;0,030460803;0,034143501;0,011976056;0,006060609;0,019366118;0,00711866;0,028571434;-0,001920715;0,010427393;0,002345311;0,013211096;0,006741419;0,010567659;0,008190618;0,004369814;-0,012857206;0,015200161
2023-03-29;0,002276632;0,015078746;-0,001708044;-0,008453081;0,011313905;0,00541797;0,011618677;-0,014773256;0,01828116;-0,027623899;-0,002570647;-0,004854309;0,032876606;-0,00287174;0;-0,017072545;0,002260826;-0,018243297;-0,002826004;0,003208361;-0,008683806;0,009692292;0,001757402;-0,048685023;-0,008875713;-0,003012007;-0,018134626;-0,015384318;-0,003676581;0;0,0022652;0,006240285;0,007605838;0,011160703;0,014362994;0,022895126;0,008702104;-0,014471688;0,006008796
2023-03-30;0,024985797;0,000675265;0,025664979;0,025640984;0,026678551;0,030023113;0,018272156;0,012926577;0,0188511;0,034090596;0,023195697;0,019512225;0,028514658;0,019520013;0,045688945;0,019923318;0,011278146;0,01995854;0,03238867;-0,018967;0;0,027545871;0,035768104;0,037647192;0,026865655;0,024169109;-0,020228697;-0,000422439;0,02173036;0,02809832;0,006278214;0,016279238;0,027318527;0,003679172;0,016271486;0,024548736;0,003115049;0,070484583;0,018861808
2023-03-31;-0,024930944;-0,033063506;-0,036851689;-0,041666536;-0,006705415;-0,01569492;0,002563409;-0,011740661;0,007929609;0,027472887;-0,009445874;-0,004784629;-0,027079323;-0,006591337;-0,007751942;0,006261039;-0,004460899;-0,020242769;-0,008235411;-0,047498629;-0,000921894;0,00487409;-0,029443805;-0,060657619;-0,037790625;-0,020648936;-0,053860017;-0,006337156;-0,018860474;0,003369586;-0,035188623;-0,040427147;-0,014695605;0,023460515;-0,018699661;0,015504052;-0,031294795;-0,032921774;-0,017654489
2023-04-03;-0,021022817;0;-0,022988564;0,022222052;-0,022785641;-0,025057407;-0,011761683;-0,00619839;0,012237724;-0,037433647;0,022886279;-0,008012929;-0,000662737;0,000631898;-0,030539765;-0,005973123;-0,012696131;-0,025482043;0,004349703;-0,034217576;-0,00415346;-0,028005591;-0,024344505;-0,070006069;0;-0,051204883;-0,0398481;-0,032312885;-0,023312862;-0,018656792;-0,009496262;-0,019077794;0,000710204;0,000716316;0,000248937;-0,022900933;-0,023674399;-0,017021333;-0,003690544
2023-04-04;0,01915271;0,006978362;0,013054015;0,023629538;0,015330019;0,022539452;0,016558828;-0,019230714;0,007772112;-0,011111196;0,034182617;0,024232693;-0,005968122;0,022734459;0,019047636;0,033800652;0,01437215;-0,000706815;-0,024409502;0,040373561;0,026876769;0,019975551;0,020921104;-0,001297861;-0,027190382;0,011111094;-0,001976211;0,028559101;0,02596314;0,010266347;0,023085081;0,034035569;0,033357118;0,015747984;-0,028265202;0,008522727;0,00101064;0,004329;0,003576143
2023-04-05;0,011389644;-0,002078985;-0,050906848;-0,003693369;0,001703518;0,008390551;-0,003563103;0,035506097;0,001713745;0,0056181;-0,025841302;0;-0,022014678;0,003087376;0;-0,00532813;-0,006214268;0,002828914;-0,0298631;0,003167913;0,001354054;-0,000815916;-0,007144175;-0,027290491;0,018633483;-0,015698551;-0,027722975;-0,013242483;0,00893739;-0,016560152;-0,004102506;0,001567251;-0,024725365;0,008456774;-0,014736152;0,001408626;-0,022205477;0,017241361;-0,008746527
2023-04-06;0,004504619;0,002083316;0,047100247;-0,00834101;-0,009353891;-0,014372018;-0,003320443;-0,000511782;0;-0,005586713;0,021591654;-0,001577326;0,004092782;0,016928268;-0,00071893;0,016557142;0,004252129;-0,004936463;-0,004159584;-0,004210546;-0,004506905;-0,003266667;-0,010793208;0,049432359;0,027439077;0,004784669;0,030550037;0,012554109;0,013376532;-0,006888489;0,011843191;0,012519735;-0,040845085;0,008385704;-0,001820724;-0,008438993;-0,00361285;-0,001412352;-0,001544891
2023-04-10;0;0,002078985;0,017928699;0,019625992;0,005150035;0,011511588;0,000512265;0,039938492;0,015397637;-0,005618021;0,011473493;0,003159636;-0,002038119;-0,006961246;0;0,003832068;-0,007721024;-0,012757005;0,02798673;-0,03409052;0,000452927;0,010651151;-0,004020123;-0,015913532;-0,005934722;0,017460304;-0,004940887;0,008978303;0;0,00693627;0,00687034;0,007727863;0,000367095;0,001385894;0,019283235;-0,007801507;-0,005697891;0,026874161;0,010166432
2023-04-11;0,025224281;0,022130091;0,085076127;0,065994626;0,040990676;0,052352185;0,023053306;0,02314137;0,017691764;0,11299499;-0,010746457;0,039370172;0,063989153;0,010667456;0,096403055;0,008351386;0;0,043072539;0,053230514;0,037208983;0,014027085;0,032428438;0,091678029;0,093143664;0,12835819;0,053042279;-0,012909516;0,005084724;0,016000048;0,040949125;0,015415807;0,086416452;0,034862505;0,019377099;0,052793158;0,039313799;0,018233645;0,100550845;0,042878043
2023-04-12;0,003280257;-0,00135327;-0,001304143;0,019776381;0,006562631;-0,005046902;0,069604502;-0,01588065;0,032284504;0,015227966;-0,019311814;0,031818119;0,017914303;0,01266593;0,038057665;0,024372902;0,012299187;0,013764663;-0,009645223;-0,002110156;0,008478433;0,006674048;0,012324022;0,017159717;0,026454985;0,008888768;0,011066458;0,005059;0,029921281;-0,001102789;0,004977837;0,011538293;0,00709211;0,010862309;-0,021369588;0,004126805;0,016628203;0,015018757;0,006364509
2023-04-13;0,015259018;-0,011517469;-0,000580498;-0,010118107;0,009780121;0,00072463;-0,000468006;-0,004400985;-0,010424863;0,015000115;0,036923033;0,027900097;-0,008799482;0,00148895;0,001264116;0,004851118;0,009422391;-0,01357777;0,010518044;-0,004758207;-0,001327373;0;0,007826002;-0,019778901;-0,005154585;-0,070484533;-0,064676746;0,004194613;-0,017966405;0,011409675;0,011391628;0,016729883;-0,060563461;-0,010745587;-0,013523484;-0,037671483;-0,009310429;0,020961753;-0,004041538
2023-04-14;-0,000536647;0,004112217;-0,014665423;0,019591265;0,000806924;-0,001448211;0,017095814;0,021610934;-0,002430971;-0,004926145;-0,033828;-0,002857054;0,002536448;0,005947077;-0,02083327;0,01793104;0,008105953;0,002752815;0,008095415;-0,006640165;-0,002658806;0,014430661;-0,008973259;-0,032641071;-0,031088103;-0,030015877;0,006382963;0,010442776;0,012067294;0,011280878;0,002417712;0,014211129;0,002623678;0,005431191;-0,008804078;-0,017793507;-0,015494076;-0,014492674;-0,001681414
2023-04-17;-0,007519002;0,006826011;-0,00117896;0,004177224;-0,001612747;-0,004351115;0,002302416;-0,019230752;0,009748261;0,004950533;0,025798531;-0,014326681;-0,001897539;-0,013006194;0,009026425;-0,018744396;0,003655034;-0,002058902;-0,005353536;0,011229823;-0,003109516;-0,001922314;0,007835617;0,026993835;-0,021390269;0,014658011;-0,005285271;0,003307231;-0,008461757;-0,008276338;0,01013845;0,015486752;0,013831853;-0,023632583;-0,011927342;0,000724638;0,018575842;-0,002450912;-0,002474619
2023-04-18;-0,007575774;-0,008135449;-0,008999574;-0,010815374;-0,00484666;-0,006554924;0,001837936;-0,022548975;0,003217626;-0,024630244;-0,006586667;-0,008720902;-0,003802293;-0,001796907;-0,015335511;-0,022784819;-0,004127218;-0,007565329;0,001537917;-0,007138855;-0,004901807;-0,000770237;-0,017449934;-0,041218416;-0,032786964;0,020866806;-0,031881008;0,000824059;-0,003879152;-0,01487673;-0,000489687;0;-0,024704952;0,008298641;0,008604231;-0,028240315;-0,005319072;-0,027027061;0,001386583
2023-04-19;-0,013086353;-0,003417709;-0,043769566;-0,025231175;-0,019480351;-0,018328172;-0,011694801;-0,008024064;-0,008019085;-0,040404403;-0,009644264;0,00146623;-0,022264594;-0,006900811;-0,031148552;-0,022609523;-0,007801139;-0,030491996;-0,01842615;-0,026098593;0,00313458;-0,015805851;-0,035519608;-0,054828739;-0,081920924;-0,022012544;-0,012989848;0,012350615;-0,018691529;-0,002209985;-0,003428623;0,002178653;-0,034026571;-0,005486918;-0,029157371;-0,028316037;-0,004074448;-0,070707057;-0,021193825
2023-04-20;0,016574634;0,001371756;0,028958333;0,00603936;0,011589414;0,00896182;0,009512821;-0,021739145;0,013742821;0,015789594;0,002434132;0,010248828;0;0,006948764;0,003348914;0,013493904;0,019164649;0,01786976;0,012514629;0,013945771;0,001785776;0,00274199;0,030446673;0,000659117;0,01538466;0,020900173;0,026497556;-0,009353311;0,019444443;-0,004798906;0,002211768;-0,013768227;0,004696756;-0,009655252;-0,020852303;0,022239264;0,029148603;0,03668474;0,004369039
2023-04-24;-0,010325941;-0,017808328;-0,021485745;0,008576475;-0,008183124;-0,008142126;-0,002068695;-0,04341086;-0,002392348;0,005181386;-0,004249879;0,005797083;0,009108638;0,016501632;0,005340471;0,010699006;-0,00747346;0,004213657;-0,028968694;-0,012945043;0,008021451;-0,008984437;-0,000353763;-0,005270021;0,02727271;-0,003149476;-0,039281685;0,007799777;0,01401321;-0,009272992;-0,010789659;0,008082485;0,005064269;0,016016804;-0,036164048;-0,006751688;0,002484554;0,030144204;-0,004024261
2023-04-25;-0,012081272;-0,003486748;-0,035101366;0,003401382;0,015676482;0,022387925;-0,009211896;0,049702867;-0,002397713;0,00515475;-0,000609784;0,008645587;-0,022566114;0,00029502;-0,01195219;-0,02070087;-0,001214602;-0,007692384;-0,03500377;-0,02158471;-0,001768301;0,009065889;-0,005309779;-0,021854338;-0,032448431;0;-0,014018808;-0,000814752;-0,000464248;0,009627363;0,001239311;0,005830825;-0,006589166;-0,008224847;-0,027237304;0,006797583;0,004708685;0,010178037;-0,006993949
2023-04-26;-0,016675976;-0,005598222;0,003685968;-0,046610189;-0,017871734;-0,014598574;-0,008135849;-0,02418946;-0,006410587;0,005128243;0,006711405;-0,001428607;-0,034960421;-0,023310678;-0,006720412;-0,004564095;-0,010943455;0;-0,003709894;0,006143625;-0,010186141;-0,01015604;0,007117472;0,014217949;-0,051829202;-0,023696759;-0,023696545;0,015491445;0,011542684;-0,013930685;-0,003466193;0,01349951;-0,010144267;-0,021423598;0,003857033;-0,020255064;-0,010606625;-0,018891667;-0,008796745
2023-04-27;0,026568765;-0,003518646;0,014370123;0,020444383;0,014061079;0,019259433;0,001171875;-0,001582214;0,008870931;0,020407811;0,026666726;0,007153093;0,003417669;-0,001510542;0,029093361;0,012548229;0,004917661;0,007047107;0,011170688;-0,000832734;0,005369097;0,017758047;0,018374493;0,002002755;0,028938889;0,019417485;0,018203821;0,010437438;-0,002662474;0,014891008;0,024844954;0,007919168;0,002759074;0,000706199;0,021203958;0,005360069;0,005983472;0,021822895;0,005971929
2023-04-28;0,026431476;0;0,044860597;0,017421804;0,01305083;0,006540452;0,00327702;0,045430565;-0,003785527;0,020000223;0,005903079;0,00994327;0,020435962;0,002723156;0,015779219;-0,003813119;0,008808442;0,016095256;0,030278552;0,034722112;0,025812332;0,005040823;0,006419138;0,055296554;0,043749958;0,033333372;0,019070341;-0,001589366;0,002288109;0,010910687;-0,003151834;0;0,008647754;0,01905429;0,008918767;0,005331301;0,019083053;0,02010048;0,014661446
2023-05-02;-0,001157905;0,007062061;-0,0369087;-0,029965935;-0,025764899;-0,014440112;-0,023798355;-0,049520031;0,000809915;-0,039215565;0,002347451;-0,004219356;-0,031375152;0,006837714;-0,015534103;0,009090951;-0,003638112;-0,002754711;-0,029785831;-0,007785068;0,003036667;-0,038696765;-0,034132007;-0,058080816;-0,02994014;-0,019969309;-0,038596371;-0,016315048;0,01217676;-0,013397825;-0,000242967;0,007857292;-0,008573612;-0,011772887;-0,039502838;-0,065909267;-0,007295556;-0,038177363;-0,023986901
2023-05-03;0,017679553;0,022440471;-0,055216624;0,015887218;0,003910293;0,008728108;-0,003107185;0,019670433;-0,011326949;-0,025510462;0,010538676;-0,011299556;-0,006891797;-0,015999991;0,013694669;0,010431298;0,015579252;-0,000690706;0,011461448;-0,010281256;0,014273536;-0,001606612;0,011065573;-0,023458479;0,030864219;0,026645891;0,034063152;-0,021844566;-0,015789465;0,001508688;-0,000243349;-0,0014175;0,000786217;0,014716235;-0,007765381;0,01784266;-0,02253832;0,046094837;-0,001275423
2023-05-04;0,026601659;0,00342943;-0,01490075;0,027801896;0,023083484;0,023272631;0,011268188;0,002085454;-0,004909753;0,04188462;0,03823875;0,005714267;-0,013879247;0,010406457;0,042953073;0,019239879;0,021332825;0,009675141;-0,041278951;0,003826948;0,015778177;0,008044994;0,016769499;0,061084345;0,068862288;0,018320532;-0,007058941;-0,028122572;0,008021386;0,017325912;-0,004379517;-0,004968078;0,019638561;0,118093939;-0,031014367;0,046215338;-0,015037362;0,048959485;0,003703449
2023-05-05;0,017979514;-0,009569477;0,063697731;0,055790166;0,03626087;0,049751403;0,02536773;0,236212335;-0,023849062;0,060301552;0,003348153;-0,00710229;0,038705091;0,001931136;0,027670614;-0,001611271;0,01619325;0,082135589;0,046433212;0,019336047;0,009236152;0,037110461;0,013020943;0,093143664;0,06722681;0,008995548;0,043839122;0,016170337;0,007199766;0,041095778;0,011730228;-0,015691821;0,022727385;0,01111799;0,032605526;0,049504751;-0,002035774;0,081680318;0,029107209
2023-05-08;-0,019739845;0,001380199;-0,011534236;-0,004003143;0,020995662;0,037237471;-0,003930644;0,064814772;-0,002527145;-0,009478214;-0,011123482;-0,020028629;0,033875331;-0,003212198;0,000626118;-0,000691723;0,003233233;0,003162545;0,009277813;0,007747393;0,007903264;0,013851832;-0,002913458;-0,005917025;0,015748218;-0,005943539;0,021566188;-0,012144143;0,009029112;0,0142249;-0,00483107;0,015217439;0,029755117;0,021991412;0,013470307;0,023222061;-0,000509982;0,022653639;0,008502302
2023-05-09;0,006359123;-0,000689148;0,031170104;0,009646277;0,00990078;-0,009791189;-0,003017749;0,038735236;0,011824027;0,028708007;0,001124766;0,021897864;0,024246384;0,0070898;0,003128986;0,014305422;0,020247453;0,023329007;0,005595534;0,021209121;0,005777961;0,00607198;0,012890987;0,041666362;0,069767394;-0,001494873;0,014444463;-0,003391253;0,01155873;0,015427751;-0,005339835;-0,028551148;0,021214382;0,00059778;0,010290117;0,018439716;0,016836823;-0,029535835;0,010109202
2023-05-10;0,021063395;-0,006896546;0,014881233;-0,000796099;0,003016499;0,001977666;0,013038317;-0,018645348;0,013355866;0,0697675;0,028089811;0,014285669;0,010876576;0,016000058;0,023705488;0,020473274;0,004705973;0,007393946;-0,031398863;0,00129761;0,005334512;0,014711566;0,019005472;0;0,036231825;0,002994055;0,035049434;0,015312664;0,016218129;0,013121412;0,011713272;0,009551932;0,003939844;-0,01015528;-0,018814462;0,009053012;-0,012795056;0,238043636;0,003118173
2023-05-11;0,000516076;0,006944439;0,029021068;0,018326553;0,006766898;0,01315774;0,020455226;-0,008918241;0,014827232;0,026086782;0,009836311;-0,014084463;0,037341718;0,012913358;0,015844035;0,007578994;0,007025678;0,006727746;-0,010258469;-0,02203765;0,004898127;0,009665278;0,029808685;-0,033142773;0,013985971;0,002985201;0,032804139;0;0,011244137;0,023517338;0,006994662;0,026928646;0;0,038623859;-0,01946376;0,001380262;-0,000762077;0,080772607;0,007519917
2023-05-12;0;-0,003448273;0,006085638;0,003912553;-0,002240317;0,004545742;-0,003829045;-0,048513294;-0,012175535;0,021186599;0,00919907;-0,008571481;-0,004881061;-0,006218967;-0,010797897;-0,024557425;0,01534896;0,010327989;0,005804321;0,00901377;0,00081218;-0,009204801;-0,005012969;-0,005910175;-0,009195306;-0,023809532;-0,009221259;-0,055718472;0,002510861;0,007326192;-0,003114088;-0,009922072;-0,003567705;-0,016850602;0,00102919;-0,007580892;-0,010427141;0,010560377;0,001921372
