Date,Retorno_IBOV_Simples
2022-08-23,0.021321074017429664
2022-08-24,0.0003632915991031993
2022-08-25,0.005615688497581983
2022-08-26,-0.010860374167635523
2022-08-29,0.00021371517110568838
2022-08-30,-0.01684427944410316
2022-08-31,-0.00822232887504415
2022-09-01,0.008053103001196105
2022-09-02,0.004157420406684542
2022-09-05,0.012077861163227066
2022-09-06,-0.021737386700890315
2022-09-08,0.001384789184067703
2022-09-09,0.02168929000327524
2022-09-12,0.009857524487978608
2022-09-13,-0.023040905764194486
2022-09-14,-0.0022293626008628165
2022-09-15,-0.0053642342171202895
2022-09-16,-0.006129836113283771
2022-09-19,0.023279648609077608
2022-09-20,0.006197238517670733
2022-09-21,-0.0051636641574162034
2022-09-22,0.01906446540880502
2022-09-23,-0.020636451301832226
2022-09-26,-0.023291202692541813
2022-09-27,-0.006763568378026608
2022-09-28,0.0006920351369306132
2022-09-29,-0.007256733455662023
2022-09-30,0.02204079358002664
2022-10-03,0.05540863527722495
2022-10-04,0.0008266313052163188
2022-10-05,0.008328314548739613
2022-10-06,0.0030973224799057952
2022-10-07,-0.010088379649713763
2022-10-10,-0.0037293233082706934
2022-10-11,-0.009608335273975532
2022-10-13,-0.0045895129194353235
2022-10-14,-0.019492563429571286
2022-10-17,0.013848240416874935
2022-10-18,0.018649229036119097
2022-10-19,0.0045877504471112385
2022-10-20,0.00771453635378494
2022-10-21,0.02353824751858391
2022-10-24,-0.03265265281958496
2022-10-25,-0.011955556704852044
2022-10-26,-0.01624413309371342
2022-10-27,0.0166453832783513
2022-10-28,-0.0008897340393052566
2022-10-31,0.013078514741703628
2022-11-01,0.007687203219662653
2022-11-03,-0.00028222254530529955
2022-11-04,0.010770257322748389
2022-11-07,-0.023807710211163347
2022-11-08,0.007091952627837239
2022-11-09,-0.022210743801652888
2022-11-10,-0.03350061630568757
2022-11-11,0.022573445684354265
2022-11-14,0.00808887067606201
2022-11-16,-0.025786269120986915
2022-11-17,-0.004898270184955034
2022-11-18,-0.007502073781026963
2022-11-21,0.007972079353416595
2022-11-22,-0.006478477967707841
2022-11-23,-0.0032466043636564246
2022-11-24,0.02896497152268518
2022-11-25,-0.025520651697650942
2022-11-28,-0.0017893683988364772
2022-11-29,0.01956205989961579
2022-11-30,0.014209719592462422
2022-12-01,-0.013868392511068084
2022-12-02,0.008996988983646759
2022-12-05,-0.022542082127157692
2022-12-06,0.0012065703238544057
2022-12-07,-0.0015703030137036444
2022-12-08,-0.019348762355867244
2022-12-09,0.004140053149330969
2022-12-12,-0.022518548783998393
2022-12-13,-0.013033895728834177
2022-12-14,-0.0008566588380241047
2022-12-15,-0.0006261861410556957
2022-12-16,-0.00880101794906396
2022-12-19,0.016581570629710773
2022-12-20,0.02342868076150384
2022-12-21,0.003122108077286301
2022-12-22,3.7274141995835564e-05
2022-12-23,0.022186606036322276
2022-12-26,-0.0087512990209484
2022-12-27,-0.0035957990766797288
2022-12-28,0.01744395322436243
2022-12-29,-0.0018687010713281937
2023-01-02,-0.033217911315901905
2023-01-03,-0.02077536286380388
2023-01-04,0.011212871762379173
2023-01-05,0.020734045987050642
2023-01-06,0.01225841254487614
2023-01-09,0.003592561284869067
2023-01-10,0.01542658866397506
2023-01-11,0.007672749567224413
2023-01-12,0.0010200155686586054
2023-01-13,-0.008589790573576339
2023-01-16,-0.015353961556493156
2023-01-17,0.020382188933551815
2023-01-18,0.009090174893888081
2023-01-19,0.004926546437591162
2023-01-20,-0.006238606799638946
2023-01-23,-0.005271547003143362
2023-01-24,0.011807464036022175
2023-01-25,0.010324875252149868
2023-01-26,-0.000753097771356015
2023-01-27,-0.014083025878765087
2023-01-30,-0.005457680752342209
2023-01-31,0.014693264693264707
2023-02-01,-0.010825141810238526
2023-02-02,-0.02108581248942598
2023-02-03,-0.013144130622640637
2023-02-06,-0.000313392939441437
2023-02-07,-0.004942096333997226
2023-02-08,0.018180133432172063
2023-02-09,-0.019102309750459567
2023-02-10,0.003404989655140467
2023-02-13,0.00643550624133149
2023-02-14,-0.01090531576723075
2023-02-15,0.016561550822504323
2023-02-16,0.004230551342263578
2023-02-17,-0.0054774578044675115
2023-02-22,-0.019679240277028054
2023-02-23,0.005300880991488732
2023-02-24,-0.017146305235796522
2023-02-27,-0.0015301351619393389
2023-02-28,-0.007369147960004208
2023-03-01,-0.00521289978271644
2023-03-02,-0.010145135795372906
2023-03-03,0.005226177341617788
2023-03-06,0.00802957656981107
2023-03-07,-0.004508118433619868
2023-03-08,0.02218213915646472
2023-03-09,-0.013788248545147375
2023-03-10,-0.013828744372852642
2023-03-13,-0.004796463934837569
2023-03-14,-0.0018327983630880285
2023-03-15,-0.0024967939999223088
2023-03-16,0.007401996591185789
2023-03-17,-0.014047469425242931
2023-03-20,-0.010384185444490157
2023-03-21,0.0007431408103206749
2023-03-22,-0.0076932216479533855
2023-03-23,-0.022899392342922154
2023-03-24,0.009221248697996343
2023-03-27,0.008509647977820167
2023-03-28,0.015200160529748263
2023-03-29,0.006008795770124031
2023-03-30,0.018861807786390017
2023-03-31,-0.01765448882975129
2023-04-03,-0.0036905439626234715
2023-04-04,0.0035761432821705963
2023-04-05,-0.008746527402840876
2023-04-06,-0.0015448909663491328
2023-04-10,0.010166431929539144
2023-04-11,0.04287804255402716
2023-04-12,0.00636450938670996
2023-04-13,-0.004041538029750158
2023-04-14,-0.0016814142666591314
2023-04-17,-0.0024746186923099156
2023-04-18,0.001386583157259258
2023-04-19,-0.02119382459048824
2023-04-20,0.004369039484953818
2023-04-24,-0.004024260542125346
2023-04-25,-0.0069939488393123694
2023-04-26,-0.008796744816895963
2023-04-27,0.005971929001485687
2023-04-28,0.014661445935310935
2023-05-02,-0.023986900566876024
2023-05-03,-0.0012754226063751428
2023-05-04,0.0037034490210909876
2023-05-05,0.029107209270460288
2023-05-08,0.008502301517860467
2023-05-09,0.010109202014296326
2023-05-10,0.0031181731613048047
2023-05-11,0.007519916610825739
2023-05-12,0.0019213715637007578
2023-05-15,0.005209101637409619
2023-05-16,-0.007658512872721901
2023-05-17,0.011701203393903459
2023-05-18,0.005919970765576377
2023-05-19,0.005785229047843954
2023-05-22,-0.004803828615287387
2023-05-23,-0.0025768285048043404
2023-05-24,-0.010270265353091501
2023-05-25,0.0115257352941176
2023-05-26,0.007741654097079609
2023-05-29,-0.005166537428092255
2023-05-30,-0.012380702056501658
2023-05-31,-0.005799921077023318
2023-06-01,0.02058429870309686
2023-06-02,0.018025595803373484
2023-06-05,0.0012260345777288517
2023-06-06,0.0169837438773337
2023-06-07,0.007660762586161773
2023-06-09,0.013256788584095291
2023-06-12,0.0027089617925293297
2023-06-13,-0.0050538624122179465
2023-06-14,0.019924106798694607
2023-06-15,0.0012765707278972194
2023-06-16,-0.003883544006508921
2023-06-19,0.009262533892453462
2023-06-20,-0.001968996646031118
2023-06-21,0.0066710136931333874
2023-06-22,-0.012340142833416334
2023-06-23,0.00036154505860386266
2023-06-26,-0.006169259604797528
2023-06-27,-0.006089155383405376
2023-06-28,-0.007164555023272068
2023-06-29,0.014586779338538358
2023-06-30,-0.002500359004248942
2023-07-03,0.013430775614589274
2023-07-04,-0.004988593918427764
2023-07-05,0.003972253014881355
2023-07-06,-0.01775840868597811
2023-07-07,0.012535554306541963
2023-07-10,-0.0080405053070699
2023-07-11,-0.0061216530158891835
2023-07-12,0.0038048114656201726
2023-07-13,0.013580813489028287
2023-07-14,-0.013021532063321684
2023-07-17,0.004315654441810812
2023-07-18,-0.003197455569747709
2023-07-19,-0.0024524571244304294
2023-07-20,0.004517149857084624
2023-07-21,0.018072034077724952
2023-07-24,0.009358077476563142
2023-07-25,0.005488618944800683
2023-07-26,0.0045242934889515585
2023-07-27,-0.020969321148825104
2023-07-28,0.0016418034836236384
2023-07-31,0.014610565202559433
2023-08-01,-0.005699384138490915
2023-08-02,-0.0032083003430984913
2023-08-03,-0.002258830538064971
2023-08-04,-0.00893967790622463
2023-08-07,-0.001071058004485037
2023-08-08,-0.0024292176243927432
2023-08-09,-0.005718364262322639
2023-08-10,-0.0004982729353343318
2023-08-11,-0.0024081115335867764
2023-08-14,-0.010629737856265642
2023-08-15,-0.005470422052906376
2023-08-16,-0.00498403215948906
2023-08-17,-0.005277181811890075
2023-08-18,0.00371362474126391
2023-08-21,-0.008491538788136133
2023-08-22,0.015092327993777799
2023-08-23,0.017037432418471665
2023-08-24,-0.009387565073856186
2023-08-25,-0.010160135354536637
2023-08-28,0.011084541208767451
2023-08-29,0.010954482970602974
2023-08-30,-0.0073392790784094775
2023-08-31,-0.015255030416471693
2023-09-01,0.01858443780131669
2023-09-04,-0.0009839430670184335
2023-09-05,-0.0037868174601153326
2023-09-06,-0.011471819041855902
2023-09-08,-0.0057938526533602985
2023-09-11,0.013615117116023256
2023-09-12,0.009282787060564734
2023-09-13,0.0017631900176318105
2023-09-14,0.010289737340915206
2023-09-15,-0.0053102385419459
2023-09-18,-0.003957628117684742
2023-09-19,-0.0037366427701880367
2023-09-20,0.007204317499108992
2023-09-21,-0.021483634525464423
2023-09-22,-0.0011709501054716354
2023-09-25,-0.0007240817522778942
2023-09-26,-0.014940694414492084
2023-09-27,0.00117345196290497
2023-09-28,0.012280563646382747
2023-09-29,0.007206366487803706
2023-10-02,-0.012936987946639222
2023-10-03,-0.014236421947382616
2023-10-04,0.0016575706010457658
2023-10-05,-0.0028431346659977264
2023-10-06,0.007821051516542443
2023-10-09,0.00863624419724962
2023-10-10,0.013729202125811968
2023-10-11,0.0026898070020644482
2023-10-13,-0.011080640062878566
2023-10-16,0.0067384280456830314
2023-10-17,-0.005371822815658955
2023-10-18,-0.015943679469924477
2023-10-19,-0.0004909696650885476
2023-10-20,-0.007447107119048502
2023-10-23,-0.00326985108921396
2023-10-24,0.008662499445848404
2023-10-25,-0.008192542325205276
2023-10-26,0.017256048923158795
2023-10-27,-0.01285971928173768
2023-10-30,-0.006787230474576522
2023-10-31,0.005438453062240001
2023-11-01,0.016872304320158404
2023-11-03,0.027004945546834858
2023-11-06,0.002767433987813206
2023-11-07,0.006591440411184424
2023-11-08,-0.0014169768923768533
2023-11-09,-0.0007304847227936895
2023-11-10,0.013645682788290259
2023-11-13,-0.0021552438741337943
2023-11-14,0.02452316076294281
2023-11-16,0.010119356512714006
2023-11-17,0.0039012329822758485
2023-11-20,0.008259903088068343
2023-11-21,-0.0038700979420278614
2023-11-22,0.003407453406259142
2023-11-23,0.004292458444083103
2023-11-24,-0.008169005182657063
2023-11-27,0.0011231301078522549
2023-11-28,0.006802829340483596
2023-11-29,-0.003453508037111419
2023-11-30,0.00975408601042016
2023-12-01,0.0060629383260950576
2023-12-04,-0.010148083963685495
2023-12-05,0.0007886248748059099
2023-12-06,-0.010086443976895731
2023-12-07,0.0030806460600367735
2023-12-08,0.008602491865725037
2023-12-11,-0.0014005381843360531
2023-12-12,-0.004042043556367947
2023-12-13,0.024224108605017225
2023-12-14,0.010636079249217945
2023-12-15,-0.004929609758334452
2023-12-18,0.006812752982019665
2023-12-19,0.005851209911202027
2023-12-20,-0.007940781639881433
2023-12-21,0.010534846029173428
2023-12-22,0.00431980148583011
2023-12-26,0.005875573433368642
2023-12-27,0.004950087244351531
2023-12-28,-6.706708198578326e-05
2024-01-02,-0.01108916793978465
2024-01-03,0.0010324272590940264
2024-01-04,-0.012105334477618634
2024-01-05,0.0060734915336899675
2024-01-08,0.0030600728660914456
2024-01-09,-0.007400303563472654
2024-01-10,-0.004610223131756519
2024-01-11,-0.0014674299340420305
2024-01-12,0.00259473857434811
2024-01-15,0.004069075029773828
2024-01-16,-0.016932657142205376
2024-01-17,-0.0059554194316828735
2024-01-18,-0.00939902275061466
2024-01-19,0.002513431147695533
2024-01-22,-0.008101162681375174
2024-01-23,0.01311985592644671
2024-01-24,-0.0034850268588758615
2024-01-25,0.0027617825624335346
2024-01-26,0.006226154530346584
2024-01-29,-0.0035978195972613536
2024-01-30,-0.008567893356575373
2024-01-31,0.002747209619943236
2024-02-01,0.0057063685891414195
2024-02-02,-0.010110444345856617
2024-02-05,0.003231589375854993
2024-02-06,0.022125038207425174
2024-02-07,-0.006195558827137737
2024-02-08,-0.010732362199864176
2024-02-09,-0.001489662057293506
2024-02-14,-0.007873400715479706
2024-02-15,0.0061880993245051474
2024-02-16,0.007214171700416161
2024-02-19,0.002408215900439714
2024-02-20,0.006819802225735527
2024-02-21,0.0008928846331475171
2024-02-22,0.001607296665436131
2024-02-23,-0.0063113766018381146
2024-02-26,0.001468099738060058
2024-02-27,0.01604826825297634
2024-02-28,-0.01164865706323226
2024-02-29,-0.008720371864315624
2024-03-01,0.001240117811192043
2024-03-04,-0.006494813438612801
2024-03-05,-0.0018933933816940307
2024-03-06,0.006182766319536626
2024-03-07,-0.004267204593063845
2024-03-08,-0.009887798036465667
2024-03-11,-0.007452526540280613
2024-03-12,0.012241920649519455
2024-03-13,0.002647491932199042
2024-03-14,-0.002468634282768001
2024-03-15,-0.007424230558383593
2024-03-18,0.0016726894005143489
2024-03-19,0.004529199552593788
2024-03-20,0.012514800555167849
2024-03-21,-0.0074811229428848325
2024-03-22,-0.008832778033536437
2024-03-25,-0.0007557448416478652
2024-03-26,-0.000535724133584381
2024-03-27,0.006526725680458423
2024-03-28,0.003250033283473286
2024-04-01,-0.008711535759449163
2024-04-02,0.004401921411134824
2024-04-03,-0.0018110686873280546
2024-04-04,0.000863978384831654
2024-04-05,-0.004967511065072094
2024-04-08,0.016262470917622895
2024-04-09,0.008016638599377623
2024-04-10,-0.014135037339287115
2024-04-11,-0.005138457213363146
2024-04-12,-0.011381833024584731
2024-04-15,-0.004859225382306653
2024-04-16,-0.007539853511417505
2024-04-17,-0.0017525665452733374
2024-04-18,0.00020133525541399244
2024-04-19,0.0074720602917968115
2024-04-22,0.0035884402672548
2024-04-23,-0.003384485518383773
2024-04-24,-0.003252149455045261
2024-04-25,-0.0007615779895944197
2024-04-26,0.015082714246746898
2024-04-29,0.006528302483284065
2024-04-30,-0.01121301589295809
2024-05-02,0.009513674915028192
2024-05-03,0.010910778622110984
2024-05-06,-0.00033460691469078263
2024-05-07,0.0057914156274812
2024-05-08,0.0020973608853804837
2024-05-09,-0.009986021115067079
2024-05-10,-0.004587012824913361
2024-05-13,0.004349529780564243
2024-05-14,0.0028090983574577955
